STO sub Energy,STO sub Absorption,Stoichiometric STO Energy,Stoichiometric STO Absorption,Off stoichiometric STO Energy,Off stoichiometric STO Absorption
1.352973268,27.2767,1.352973268,27.1362,1.352973268,34.1135
1.35371179,27.2783,1.35371179,27.1366,1.35371179,34.1033
1.35445112,27.2825,1.35445112,27.14,1.35445112,34.1012
1.355191257,27.2795,1.355191257,27.1378,1.355191257,34.0929
1.355932203,27.2814,1.355932203,27.1402,1.355932203,34.0864
1.356673961,27.2834,1.356673961,27.1392,1.356673961,34.0784
1.35741653,27.2842,1.35741653,27.1386,1.35741653,34.0741
1.358159912,27.284,1.358159912,27.1364,1.358159912,34.0675
1.35890411,27.2878,1.35890411,27.1386,1.35890411,34.0643
1.359649123,27.2895,1.359649123,27.1398,1.359649123,34.0564
1.360394953,27.2926,1.360394953,27.1436,1.360394953,34.0525
1.361141603,27.2941,1.361141603,27.1446,1.361141603,34.0506
1.361889072,27.2936,1.361889072,27.1462,1.361889072,34.0469
1.362637363,27.2957,1.362637363,27.1472,1.362637363,34.0402
1.363386476,27.2981,1.363386476,27.1482,1.363386476,34.0351
1.364136414,27.2949,1.364136414,27.1478,1.364136414,34.0284
1.364887177,27.2945,1.364887177,27.1453,1.364887177,34.0213
1.365638767,27.2992,1.365638767,27.1478,1.365638767,34.0138
1.366391185,27.301,1.366391185,27.1472,1.366391185,34.0081
1.367144432,27.3006,1.367144432,27.147,1.367144432,34.0012
1.367898511,27.3051,1.367898511,27.1494,1.367898511,33.9952
1.368653422,27.3067,1.368653422,27.1496,1.368653422,33.9918
1.369409166,27.3131,1.369409166,27.1514,1.369409166,33.9869
1.370165746,27.3147,1.370165746,27.1522,1.370165746,33.9823
1.370923162,27.3185,1.370923162,27.1519,1.370923162,33.9773
1.371681416,27.3189,1.371681416,27.154,1.371681416,33.9711
1.372440509,27.324,1.372440509,27.1547,1.372440509,33.9691
1.373200443,27.3228,1.373200443,27.1539,1.373200443,33.9596
1.373961219,27.3225,1.373961219,27.1533,1.373961219,33.9531
1.374722838,27.3236,1.374722838,27.1574,1.374722838,33.9435
1.375485302,27.3221,1.375485302,27.1548,1.375485302,33.939
1.376248613,27.3283,1.376248613,27.1607,1.376248613,33.9356
1.377012771,27.3284,1.377012771,27.1573,1.377012771,33.9282
1.377777778,27.3349,1.377777778,27.1601,1.377777778,33.9219
1.378543635,27.3342,1.378543635,27.1598,1.378543635,33.9171
1.379310345,27.3353,1.379310345,27.1619,1.379310345,33.9111
1.380077908,27.3354,1.380077908,27.1615,1.380077908,33.9041
1.380846325,27.3343,1.380846325,27.1599,1.380846325,33.8995
1.381615599,27.3374,1.381615599,27.1576,1.381615599,33.8906
1.38238573,27.3359,1.38238573,27.158,1.38238573,33.887
1.383156721,27.3398,1.383156721,27.1623,1.383156721,33.8838
1.383928571,27.3413,1.383928571,27.1615,1.383928571,33.8763
1.384701284,27.3455,1.384701284,27.1655,1.384701284,33.8749
1.38547486,27.3477,1.38547486,27.1688,1.38547486,33.8694
1.386249301,27.3488,1.386249301,27.1669,1.386249301,33.8624
1.387024609,27.351,1.387024609,27.1712,1.387024609,33.8597
1.387800783,27.3542,1.387800783,27.1691,1.387800783,33.8532
1.388577828,27.358,1.388577828,27.1716,1.388577828,33.8474
1.389355742,27.355,1.389355742,27.1719,1.389355742,33.8448
1.390134529,27.3579,1.390134529,27.1735,1.390134529,33.8425
1.39091419,27.3602,1.39091419,27.1766,1.39091419,33.8363
1.391694725,27.3583,1.391694725,27.1785,1.391694725,33.8313
1.392476137,27.3575,1.392476137,27.1796,1.392476137,33.826
1.393258427,27.3559,1.393258427,27.1792,1.393258427,33.8214
1.394041596,27.3634,1.394041596,27.1846,1.394041596,33.817
1.394825647,27.3648,1.394825647,27.1848,1.394825647,33.8119
1.39561058,27.3654,1.39561058,27.1865,1.39561058,33.8087
1.396396396,27.3652,1.396396396,27.1837,1.396396396,33.7997
1.397183099,27.3722,1.397183099,27.1912,1.397183099,33.7939
1.397970688,27.3776,1.397970688,27.1935,1.397970688,33.7871
1.398759165,27.3801,1.398759165,27.1912,1.398759165,33.7871
1.399548533,27.3829,1.399548533,27.1925,1.399548533,33.7794
1.400338792,27.3842,1.400338792,27.1913,1.400338792,33.7738
1.401129944,27.3889,1.401129944,27.1976,1.401129944,33.7707
1.40192199,27.3898,1.40192199,27.1961,1.40192199,33.7689
1.402714932,27.3859,1.402714932,27.1963,1.402714932,33.7596
1.403508772,27.387,1.403508772,27.1933,1.403508772,33.7571
1.404303511,27.3883,1.404303511,27.1958,1.404303511,33.7539
1.40509915,27.3914,1.40509915,27.1972,1.40509915,33.7507
1.405895692,27.3963,1.405895692,27.1948,1.405895692,33.7443
1.406693137,27.402,1.406693137,27.197,1.406693137,33.7464
1.407491487,27.4031,1.407491487,27.1982,1.407491487,33.7426
1.408290744,27.4036,1.408290744,27.2,1.408290744,33.7361
1.409090909,27.4057,1.409090909,27.2021,1.409090909,33.7315
1.409891984,27.4042,1.409891984,27.2017,1.409891984,33.722
1.41069397,27.4065,1.41069397,27.2059,1.41069397,33.719
1.41149687,27.4019,1.41149687,27.2049,1.41149687,33.7081
1.412300683,27.4052,1.412300683,27.2083,1.412300683,33.7049
1.413105413,27.4083,1.413105413,27.2096,1.413105413,33.6994
1.41391106,27.4098,1.41391106,27.2067,1.41391106,33.6953
1.414717627,27.4087,1.414717627,27.2054,1.414717627,33.6903
1.415525114,27.4129,1.415525114,27.2079,1.415525114,33.6899
1.416333524,27.4084,1.416333524,27.2112,1.416333524,33.6876
1.417142857,27.4126,1.417142857,27.2099,1.417142857,33.6804
1.417953116,27.4167,1.417953116,27.2078,1.417953116,33.6799
1.418764302,27.4189,1.418764302,27.2183,1.418764302,33.6766
1.419576417,27.4231,1.419576417,27.2206,1.419576417,33.6744
1.420389462,27.4211,1.420389462,27.2231,1.420389462,33.6675
1.421203438,27.4264,1.421203438,27.2275,1.421203438,33.6595
1.422018349,27.4245,1.422018349,27.2272,1.422018349,33.6571
1.422834194,27.4265,1.422834194,27.2296,1.422834194,33.6522
1.423650976,27.4213,1.423650976,27.2328,1.423650976,33.6516
1.424468696,27.4232,1.424468696,27.2349,1.424468696,33.6445
1.425287356,27.4283,1.425287356,27.2317,1.425287356,33.6409
1.426106958,27.4248,1.426106958,27.2267,1.426106958,33.6364
1.426927503,27.4297,1.426927503,27.2252,1.426927503,33.6344
1.427748993,27.4335,1.427748993,27.2355,1.427748993,33.6296
1.428571429,27.4361,1.428571429,27.2337,1.428571429,33.6218
1.429394813,27.4431,1.429394813,27.2351,1.429394813,33.6229
1.430219146,27.4423,1.430219146,27.2387,1.430219146,33.6199
1.431044432,27.4429,1.431044432,27.2333,1.431044432,33.6104
1.43187067,27.4491,1.43187067,27.2377,1.43187067,33.6112
1.432697863,27.4504,1.432697863,27.2413,1.432697863,33.606
1.433526012,27.455,1.433526012,27.2422,1.433526012,33.604
1.434355119,27.4538,1.434355119,27.2431,1.434355119,33.597
1.435185185,27.4584,1.435185185,27.245,1.435185185,33.5916
1.436016213,27.4623,1.436016213,27.2479,1.436016213,33.5875
1.436848204,27.4681,1.436848204,27.254,1.436848204,33.5838
1.437681159,27.4694,1.437681159,27.2554,1.437681159,33.5792
1.438515081,27.4683,1.438515081,27.2451,1.438515081,33.5658
1.439349971,27.4684,1.439349971,27.2467,1.439349971,33.5537
1.44018583,27.4719,1.44018583,27.2444,1.44018583,33.5498
1.441022661,27.473,1.441022661,27.2466,1.441022661,33.5441
1.441860465,27.4761,1.441860465,27.2542,1.441860465,33.546
1.442699244,27.475,1.442699244,27.2533,1.442699244,33.5405
1.443538999,27.477,1.443538999,27.2582,1.443538999,33.5351
1.444379732,27.4798,1.444379732,27.2556,1.444379732,33.5349
1.445221445,27.4818,1.445221445,27.2575,1.445221445,33.5285
1.44606414,27.4828,1.44606414,27.2651,1.44606414,33.5357
1.446907818,27.4788,1.446907818,27.2654,1.446907818,33.5305
1.447752481,27.4774,1.447752481,27.2586,1.447752481,33.5253
1.448598131,27.4838,1.448598131,27.2616,1.448598131,33.5193
1.449444769,27.4898,1.449444769,27.2646,1.449444769,33.5201
1.450292398,27.4862,1.450292398,27.263,1.450292398,33.5144
1.451141018,27.4876,1.451141018,27.2618,1.451141018,33.5047
1.451990632,27.4858,1.451990632,27.2602,1.451990632,33.4885
1.452841242,27.4867,1.452841242,27.2635,1.452841242,33.4846
1.453692849,27.489,1.453692849,27.267,1.453692849,33.4854
1.454545455,27.493,1.454545455,27.2643,1.454545455,33.4752
1.455399061,27.4995,1.455399061,27.2745,1.455399061,33.4792
1.45625367,27.5043,1.45625367,27.2816,1.45625367,33.4795
1.457109283,27.5151,1.457109283,27.2884,1.457109283,33.483
1.457965902,27.5175,1.457965902,27.2876,1.457965902,33.4768
1.458823529,27.4687,1.458823529,27.5083,1.458823529,33.2712
1.459682166,27.4691,1.459682166,27.5136,1.459682166,33.2684
1.460541814,27.4754,1.460541814,27.5217,1.460541814,33.2626
1.461402475,27.4771,1.461402475,27.5176,1.461402475,33.2444
1.462264151,27.4768,1.462264151,27.5153,1.462264151,33.2344
1.463126844,27.4738,1.463126844,27.5164,1.463126844,33.227
1.463990555,27.4816,1.463990555,27.5196,1.463990555,33.2226
1.464855286,27.4752,1.464855286,27.5109,1.464855286,33.2118
1.46572104,27.4787,1.46572104,27.5219,1.46572104,33.2076
1.466587818,27.4761,1.466587818,27.518,1.466587818,33.2065
1.467455621,27.4784,1.467455621,27.5258,1.467455621,33.2041
1.468324452,27.4816,1.468324452,27.525,1.468324452,33.1989
1.469194313,27.4807,1.469194313,27.531,1.469194313,33.1878
1.470065205,27.4739,1.470065205,27.5274,1.470065205,33.1715
1.470937129,27.4779,1.470937129,27.5368,1.470937129,33.1705
1.471810089,27.4799,1.471810089,27.5311,1.471810089,33.1667
1.472684086,27.4798,1.472684086,27.5275,1.472684086,33.1591
1.473559121,27.482,1.473559121,27.5331,1.473559121,33.1554
1.474435196,27.4797,1.474435196,27.5361,1.474435196,33.1506
1.475312314,27.4801,1.475312314,27.5358,1.475312314,33.1397
1.476190476,27.4855,1.476190476,27.5382,1.476190476,33.1398
1.477069684,27.4802,1.477069684,27.5255,1.477069684,33.1316
1.47794994,27.4834,1.47794994,27.5247,1.47794994,33.1295
1.478831246,27.4773,1.478831246,27.517,1.478831246,33.1164
1.479713604,27.4799,1.479713604,27.5139,1.479713604,33.11
1.480597015,27.4751,1.480597015,27.5132,1.480597015,33.1063
1.481481481,27.4813,1.481481481,27.5099,1.481481481,33.1062
1.482367005,27.4799,1.482367005,27.514,1.482367005,33.0995
1.483253589,27.478,1.483253589,27.5141,1.483253589,33.0891
1.484141233,27.4825,1.484141233,27.5162,1.484141233,33.0898
1.48502994,27.4814,1.48502994,27.5217,1.48502994,33.0907
1.485919712,27.4812,1.485919712,27.5174,1.485919712,33.082
1.486810552,27.4824,1.486810552,27.519,1.486810552,33.0752
1.48770246,27.4878,1.48770246,27.5261,1.48770246,33.072
1.488595438,27.4968,1.488595438,27.5302,1.488595438,33.0691
1.489489489,27.5057,1.489489489,27.5298,1.489489489,33.0694
1.490384615,27.5083,1.490384615,27.5289,1.490384615,33.0607
1.491280818,27.514,1.491280818,27.5284,1.491280818,33.0567
1.492178099,27.5183,1.492178099,27.5281,1.492178099,33.0535
1.49307646,27.523,1.49307646,27.5254,1.49307646,33.0497
1.493975904,27.5252,1.493975904,27.5207,1.493975904,33.0444
1.494876432,27.5219,1.494876432,27.522,1.494876432,33.043
1.495778046,27.5214,1.495778046,27.5201,1.495778046,33.0373
1.496680748,27.5211,1.496680748,27.5249,1.496680748,33.0328
1.497584541,27.5248,1.497584541,27.5232,1.497584541,33.0311
1.498489426,27.526,1.498489426,27.5249,1.498489426,33.0312
1.499395405,27.5277,1.499395405,27.5251,1.499395405,33.0273
1.50030248,27.5314,1.50030248,27.5246,1.50030248,33.0229
1.501210654,27.5313,1.501210654,27.5211,1.501210654,33.018
1.502119927,27.5284,1.502119927,27.5196,1.502119927,33.01
1.503030303,27.5351,1.503030303,27.522,1.503030303,33.0087
1.503941783,27.5407,1.503941783,27.522,1.503941783,33.0049
1.504854369,27.5366,1.504854369,27.521,1.504854369,33.0005
1.505768063,27.5427,1.505768063,27.5246,1.505768063,32.9987
1.506682868,27.5395,1.506682868,27.5234,1.506682868,32.9944
1.507598784,27.549,1.507598784,27.523,1.507598784,32.9935
1.508515815,27.5467,1.508515815,27.5218,1.508515815,32.9916
1.509433962,27.5457,1.509433962,27.5234,1.509433962,32.9855
1.510353228,27.5515,1.510353228,27.5245,1.510353228,32.9863
1.511273614,27.5506,1.511273614,27.5214,1.511273614,32.9802
1.512195122,27.5547,1.512195122,27.5234,1.512195122,32.9738
1.513117755,27.5599,1.513117755,27.5283,1.513117755,32.9767
1.514041514,27.5595,1.514041514,27.5294,1.514041514,32.9728
1.514966402,27.5558,1.514966402,27.5298,1.514966402,32.9678
1.515892421,27.5597,1.515892421,27.5324,1.515892421,32.9665
1.516819572,27.5598,1.516819572,27.5286,1.516819572,32.9605
1.517747858,27.5622,1.517747858,27.531,1.517747858,32.9595
1.518677281,27.5652,1.518677281,27.5327,1.518677281,32.9558
1.519607843,27.5659,1.519607843,27.5351,1.519607843,32.9542
1.520539546,27.57,1.520539546,27.5349,1.520539546,32.9542
1.521472393,27.5729,1.521472393,27.5345,1.521472393,32.9466
1.522406384,27.5793,1.522406384,27.5344,1.522406384,32.9442
1.523341523,27.5847,1.523341523,27.5388,1.523341523,32.9411
1.524277812,27.5844,1.524277812,27.5437,1.524277812,32.9403
1.525215252,27.5929,1.525215252,27.5498,1.525215252,32.9389
1.526153846,27.5955,1.526153846,27.5512,1.526153846,32.937
1.527093596,27.5984,1.527093596,27.5543,1.527093596,32.9326
1.528034504,27.5986,1.528034504,27.5563,1.528034504,32.9305
1.528976572,27.603,1.528976572,27.5616,1.528976572,32.929
1.529919803,27.6069,1.529919803,27.5623,1.529919803,32.9265
1.530864198,27.6112,1.530864198,27.5619,1.530864198,32.9258
1.531809759,27.6112,1.531809759,27.5617,1.531809759,32.9219
1.532756489,27.6095,1.532756489,27.5605,1.532756489,32.9184
1.533704391,27.6153,1.533704391,27.5609,1.533704391,32.9156
1.534653465,27.6144,1.534653465,27.5554,1.534653465,32.9096
1.535603715,27.6142,1.535603715,27.5541,1.535603715,32.904
1.536555143,27.6154,1.536555143,27.5518,1.536555143,32.9
1.53750775,27.6189,1.53750775,27.5543,1.53750775,32.8944
1.538461538,27.6236,1.538461538,27.5543,1.538461538,32.891
1.539416511,27.6293,1.539416511,27.5586,1.539416511,32.8897
1.540372671,27.6366,1.540372671,27.5632,1.540372671,32.8926
1.541330019,27.6409,1.541330019,27.5711,1.541330019,32.8931
1.542288557,27.6382,1.542288557,27.5747,1.542288557,32.8889
1.543248289,27.6352,1.543248289,27.5742,1.543248289,32.8875
1.544209215,27.6371,1.544209215,27.5784,1.544209215,32.8816
1.54517134,27.6348,1.54517134,27.5745,1.54517134,32.8783
1.546134663,27.6301,1.546134663,27.5762,1.546134663,32.8726
1.547099189,27.6297,1.547099189,27.5759,1.547099189,32.8668
1.548064919,27.6356,1.548064919,27.5849,1.548064919,32.8676
1.549031855,27.6352,1.549031855,27.5842,1.549031855,32.8616
1.55,27.6371,1.55,27.5843,1.55,32.8598
1.550969356,27.6435,1.550969356,27.5894,1.550969356,32.8581
1.551939925,27.6452,1.551939925,27.5939,1.551939925,32.8568
1.552911709,27.6456,1.552911709,27.5934,1.552911709,32.851
1.553884712,27.6491,1.553884712,27.5902,1.553884712,32.8473
1.554858934,27.6545,1.554858934,27.5971,1.554858934,32.8483
1.555834379,27.6558,1.555834379,27.598,1.555834379,32.8479
1.556811048,27.6595,1.556811048,27.5996,1.556811048,32.8444
1.557788945,27.6634,1.557788945,27.6019,1.557788945,32.8397
1.55876807,27.6641,1.55876807,27.6031,1.55876807,32.8366
1.559748428,27.6667,1.559748428,27.6059,1.559748428,32.8348
1.560730019,27.6677,1.560730019,27.6058,1.560730019,32.8303
1.561712846,27.6709,1.561712846,27.603,1.561712846,32.8209
1.562696912,27.6689,1.562696912,27.6033,1.562696912,32.8154
1.563682219,27.6728,1.563682219,27.6042,1.563682219,32.8123
1.56466877,27.6793,1.56466877,27.6096,1.56466877,32.8174
1.565656566,27.6805,1.565656566,27.6059,1.565656566,32.8151
1.56664561,27.6822,1.56664561,27.6062,1.56664561,32.8104
1.567635904,27.6854,1.567635904,27.6084,1.567635904,32.811
1.568627451,27.6868,1.568627451,27.6126,1.568627451,32.8092
1.569620253,27.6873,1.569620253,27.6145,1.569620253,32.8094
1.570614313,27.6958,1.570614313,27.6173,1.570614313,32.806
1.571609632,27.6968,1.571609632,27.6225,1.571609632,32.8002
1.572606214,27.7007,1.572606214,27.6237,1.572606214,32.7981
1.573604061,27.7014,1.573604061,27.622,1.573604061,32.7954
1.574603175,27.7021,1.574603175,27.6258,1.574603175,32.797
1.575603558,27.7062,1.575603558,27.6257,1.575603558,32.7961
1.576605213,27.7112,1.576605213,27.6308,1.576605213,32.7934
1.577608142,27.716,1.577608142,27.63,1.577608142,32.7926
1.578612349,27.7143,1.578612349,27.6299,1.578612349,32.7884
1.579617834,27.7218,1.579617834,27.6377,1.579617834,32.7914
1.580624602,27.7192,1.580624602,27.6358,1.580624602,32.7846
1.581632653,27.7209,1.581632653,27.6374,1.581632653,32.78
1.582641991,27.724,1.582641991,27.6399,1.582641991,32.7777
1.583652618,27.7259,1.583652618,27.6407,1.583652618,32.7763
1.584664537,27.7274,1.584664537,27.6395,1.584664537,32.773
1.585677749,27.7337,1.585677749,27.6445,1.585677749,32.7706
1.586692258,27.7399,1.586692258,27.6473,1.586692258,32.7681
1.587708067,27.7408,1.587708067,27.646,1.587708067,32.7656
1.588725176,27.7468,1.588725176,27.6512,1.588725176,32.7695
1.58974359,27.7462,1.58974359,27.6531,1.58974359,32.7632
1.59076331,27.7466,1.59076331,27.6553,1.59076331,32.7613
1.591784339,27.7436,1.591784339,27.653,1.591784339,32.758
1.59280668,27.7467,1.59280668,27.655,1.59280668,32.7574
1.593830334,27.7461,1.593830334,27.6527,1.593830334,32.753
1.594855305,27.7464,1.594855305,27.6535,1.594855305,32.748
1.595881596,27.7519,1.595881596,27.6566,1.595881596,32.7485
1.596909208,27.7503,1.596909208,27.6554,1.596909208,32.7428
1.597938144,27.7539,1.597938144,27.6626,1.597938144,32.74
1.598968407,27.7546,1.598968407,27.661,1.598968407,32.735
1.6,27.7574,1.6,27.6661,1.6,32.7337
1.601032924,27.7579,1.601032924,27.6695,1.601032924,32.7313
1.602067183,27.758,1.602067183,27.6706,1.602067183,32.7277
1.60310278,27.7604,1.60310278,27.6676,1.60310278,32.7272
1.604139715,27.7692,1.604139715,27.67,1.604139715,32.724
1.605177994,27.7704,1.605177994,27.6704,1.605177994,32.7215
1.606217617,27.7748,1.606217617,27.678,1.606217617,32.7192
1.607258587,27.774,1.607258587,27.6742,1.607258587,32.7188
1.608300908,27.7791,1.608300908,27.673,1.608300908,32.7175
1.609344581,27.7821,1.609344581,27.6761,1.609344581,32.7178
1.61038961,27.7843,1.61038961,27.6804,1.61038961,32.7193
1.611435997,27.7879,1.611435997,27.6844,1.611435997,32.7191
1.612483745,27.7886,1.612483745,27.6805,1.612483745,32.7134
1.613532856,27.793,1.613532856,27.6851,1.613532856,32.71
1.614583333,27.7946,1.614583333,27.6878,1.614583333,32.7073
1.615635179,27.7964,1.615635179,27.6911,1.615635179,32.702
1.616688396,27.8,1.616688396,27.6955,1.616688396,32.7014
1.617742988,27.8004,1.617742988,27.6968,1.617742988,32.7042
1.618798956,27.8029,1.618798956,27.7006,1.618798956,32.7048
1.619856303,27.803,1.619856303,27.7007,1.619856303,32.7032
1.620915033,27.805,1.620915033,27.7,1.620915033,32.7034
1.621975147,27.8075,1.621975147,27.699,1.621975147,32.7003
1.623036649,27.8109,1.623036649,27.701,1.623036649,32.6964
1.624099542,27.8169,1.624099542,27.7033,1.624099542,32.6964
1.625163827,27.8207,1.625163827,27.7016,1.625163827,32.6907
1.626229508,27.8238,1.626229508,27.7054,1.626229508,32.6912
1.627296588,27.8243,1.627296588,27.7054,1.627296588,32.6894
1.628365069,27.826,1.628365069,27.7074,1.628365069,32.6866
1.629434954,27.8249,1.629434954,27.7081,1.629434954,32.6862
1.630506246,27.8269,1.630506246,27.712,1.630506246,32.684
1.631578947,27.8306,1.631578947,27.7172,1.631578947,32.6835
1.632653061,27.8352,1.632653061,27.7213,1.632653061,32.6832
1.63372859,27.8419,1.63372859,27.7242,1.63372859,32.6832
1.634805537,27.8469,1.634805537,27.7309,1.634805537,32.6811
1.635883905,27.8496,1.635883905,27.7326,1.635883905,32.6806
1.636963696,27.8501,1.636963696,27.7327,1.636963696,32.678
1.638044914,27.8521,1.638044914,27.7329,1.638044914,32.6757
1.639127561,27.8571,1.639127561,27.7354,1.639127561,32.6761
1.64021164,27.8549,1.64021164,27.734,1.64021164,32.6727
1.641297154,27.8578,1.641297154,27.7352,1.641297154,32.6707
1.642384106,27.8563,1.642384106,27.7386,1.642384106,32.671
1.643472498,27.8601,1.643472498,27.7411,1.643472498,32.6672
1.644562334,27.8642,1.644562334,27.7451,1.644562334,32.6688
1.645653616,27.8603,1.645653616,27.7405,1.645653616,32.6646
1.646746348,27.8638,1.646746348,27.7439,1.646746348,32.6631
1.647840532,27.8724,1.647840532,27.7493,1.647840532,32.664
1.64893617,27.8776,1.64893617,27.7496,1.64893617,32.6606
1.650033267,27.8766,1.650033267,27.7489,1.650033267,32.6547
1.651131824,27.8812,1.651131824,27.7548,1.651131824,32.6553
1.652231845,27.8851,1.652231845,27.7535,1.652231845,32.6523
1.653333333,27.8879,1.653333333,27.7572,1.653333333,32.6495
1.654436291,27.8852,1.654436291,27.7545,1.654436291,32.6473
1.655540721,27.8841,1.655540721,27.7581,1.655540721,32.6481
1.656646627,27.892,1.656646627,27.7648,1.656646627,32.6504
1.657754011,27.8951,1.657754011,27.7671,1.657754011,32.6496
1.658862876,27.8969,1.658862876,27.77,1.658862876,32.6477
1.659973226,27.8998,1.659973226,27.7717,1.659973226,32.6465
1.661085064,27.9075,1.661085064,27.7794,1.661085064,32.6483
1.662198391,27.9108,1.662198391,27.7786,1.662198391,32.6469
1.663313213,27.9101,1.663313213,27.7785,1.663313213,32.6434
1.66442953,27.9109,1.66442953,27.7777,1.66442953,32.64
1.665547347,27.915,1.665547347,27.7803,1.665547347,32.6389
1.666666667,27.9212,1.666666667,27.7872,1.666666667,32.6433
1.667787492,27.9233,1.667787492,27.7879,1.667787492,32.641
1.668909825,27.9227,1.668909825,27.7906,1.668909825,32.6371
1.67003367,27.9255,1.67003367,27.7947,1.67003367,32.6373
1.67115903,27.9318,1.67115903,27.8001,1.67115903,32.6398
1.672285907,27.9349,1.672285907,27.8044,1.672285907,32.638
1.673414305,27.9299,1.673414305,27.8011,1.673414305,32.6341
1.674544227,27.9348,1.674544227,27.8017,1.674544227,32.6351
1.675675676,27.9476,1.675675676,27.7921,1.675675676,32.6408
1.676808654,27.9503,1.676808654,27.7934,1.676808654,32.6387
1.677943166,27.9534,1.677943166,27.7943,1.677943166,32.6379
1.679079215,27.9592,1.679079215,27.798,1.679079215,32.6403
1.680216802,27.962,1.680216802,27.8008,1.680216802,32.6402
1.681355932,27.9647,1.681355932,27.8029,1.681355932,32.6387
1.682496608,27.9688,1.682496608,27.8058,1.682496608,32.64
1.683638832,27.9661,1.683638832,27.8036,1.683638832,32.6347
1.684782609,27.9675,1.684782609,27.8084,1.684782609,32.6349
1.68592794,27.9656,1.68592794,27.8078,1.68592794,32.6299
1.68707483,27.9697,1.68707483,27.8056,1.68707483,32.6301
1.688223281,27.9736,1.688223281,27.8092,1.688223281,32.6282
1.689373297,27.9797,1.689373297,27.8117,1.689373297,32.6287
1.690524881,27.9841,1.690524881,27.8126,1.690524881,32.6291
1.691678035,27.9884,1.691678035,27.8138,1.691678035,32.627
1.692832765,27.9934,1.692832765,27.8151,1.692832765,32.6254
1.693989071,27.9965,1.693989071,27.822,1.693989071,32.6241
1.695146958,27.9964,1.695146958,27.8259,1.695146958,32.6228
1.69630643,27.9999,1.69630643,27.8275,1.69630643,32.6235
1.697467488,28.0019,1.697467488,27.8276,1.697467488,32.6204
1.698630137,28.0095,1.698630137,27.8335,1.698630137,32.6249
1.69979438,28.0082,1.69979438,27.8345,1.69979438,32.6236
1.700960219,28.0129,1.700960219,27.8358,1.700960219,32.6246
1.70212766,28.019,1.70212766,27.837,1.70212766,32.6261
1.703296703,28.0179,1.703296703,27.8375,1.703296703,32.6255
1.704467354,28.0198,1.704467354,27.8408,1.704467354,32.6226
1.705639615,28.0225,1.705639615,27.8419,1.705639615,32.6228
1.706813489,28.0226,1.706813489,27.842,1.706813489,32.6195
1.707988981,28.0297,1.707988981,27.8479,1.707988981,32.6209
1.709166092,28.0319,1.709166092,27.8512,1.709166092,32.6191
1.710344828,28.0358,1.710344828,27.8537,1.710344828,32.6213
1.71152519,28.0401,1.71152519,27.856,1.71152519,32.6216
1.712707182,28.0432,1.712707182,27.8561,1.712707182,32.6197
1.713890809,28.0491,1.713890809,27.8631,1.713890809,32.6212
1.715076072,28.0495,1.715076072,27.864,1.715076072,32.6208
1.716262976,28.0506,1.716262976,27.8649,1.716262976,32.6188
1.717451524,28.0561,1.717451524,27.8687,1.717451524,32.6181
1.718641719,28.058,1.718641719,27.8726,1.718641719,32.6181
1.719833564,28.0618,1.719833564,27.8746,1.719833564,32.6212
1.721027065,28.0658,1.721027065,27.8789,1.721027065,32.6242
1.722222222,28.0654,1.722222222,27.8781,1.722222222,32.6232
1.723419041,28.0664,1.723419041,27.8801,1.723419041,32.6246
1.724617524,28.0727,1.724617524,27.8834,1.724617524,32.6244
1.725817676,28.0754,1.725817676,27.8867,1.725817676,32.6262
1.727019499,28.0774,1.727019499,27.8872,1.727019499,32.6234
1.728222997,28.0777,1.728222997,27.8893,1.728222997,32.6208
1.729428173,28.082,1.729428173,27.8911,1.729428173,32.6205
1.730635031,28.0841,1.730635031,27.8937,1.730635031,32.6162
1.731843575,28.087,1.731843575,27.8979,1.731843575,32.6192
1.733053809,28.0914,1.733053809,27.901,1.733053809,32.6222
1.734265734,28.0958,1.734265734,27.9052,1.734265734,32.6255
1.735479356,28.1013,1.735479356,27.9067,1.735479356,32.6293
1.736694678,28.1073,1.736694678,27.912,1.736694678,32.6298
1.737911703,28.112,1.737911703,27.9149,1.737911703,32.6357
1.739130435,28.1164,1.739130435,27.918,1.739130435,32.6371
1.740350877,28.1223,1.740350877,27.9225,1.740350877,32.6346
1.741573034,28.1246,1.741573034,27.9266,1.741573034,32.6358
1.742796908,28.1254,1.742796908,27.9248,1.742796908,32.6348
1.744022504,28.1268,1.744022504,27.9252,1.744022504,32.6349
1.745249824,28.1302,1.745249824,27.926,1.745249824,32.6343
1.746478873,28.1322,1.746478873,27.925,1.746478873,32.6342
1.747709655,28.1372,1.747709655,27.9294,1.747709655,32.638
1.748942172,28.1405,1.748942172,27.9305,1.748942172,32.6381
1.750176429,28.1417,1.750176429,27.9343,1.750176429,32.6383
1.751412429,28.148,1.751412429,27.9412,1.751412429,32.6414
1.752650177,28.1524,1.752650177,27.9443,1.752650177,32.6385
1.753889675,28.157,1.753889675,27.9462,1.753889675,32.64
1.755130927,28.1574,1.755130927,27.9463,1.755130927,32.6381
1.756373938,28.1624,1.756373938,27.9488,1.756373938,32.6367
1.75761871,28.1669,1.75761871,27.9502,1.75761871,32.6387
1.758865248,28.1678,1.758865248,27.9506,1.758865248,32.6359
1.760113556,28.172,1.760113556,27.9519,1.760113556,32.6337
1.761363636,28.1754,1.761363636,27.9557,1.761363636,32.6324
